PLANT;PURCH_ORD;PN;PURCH_ITEM;PURCH_ORD_QTY;PURCH_DELIV_DATE
71;22.401.855;D003364;22401855/3;2.000;13/05/24
71;22.401.855;D002454;22401855/2;6.000;16/04/24
71;22.401.856;C004864;22401856/1;1;28/02/24
71;22.401.857;B005439;22401857/1;1;28/02/24
71;22.401.858;B006404;22401858/1;1;01/03/24
71;22.401.859;B006404;22401859/1;1;01/03/24
71;22.401.860;B006404;22401860/1;1;01/03/24
71;22.401.861;B006404;22401861/1;1;01/03/24
71;22.401.862;B006404;22401862/1;1;01/03/24
71;22.401.863;F003873;22401863/1;1.550;29/03/24
71;22.401.865;B006025;22401865/1;1;06/03/24
71;22.401.867;B005881;22401867/1;1;08/03/24
71;22.401.868;B005883;22401868/1;1;08/03/24
71;22.401.869;E004474;22401869/2;48;28/02/24
71;22.401.869;E004482;22401869/1;200;28/02/24
71;22.401.870;D002372;22401870/1;50.000;04/04/24
71;22.401.871;D011323;22401871/5;16.500;08/04/24
71;22.401.871;D009009;22401871/2;10.000;22/04/24
71;22.401.871;D009687;22401871/3;42.000;11/04/24
71;22.401.871;D011420;22401871/4;5.250;04/04/24
71;22.401.871;D010979;22401871/6;10.500;16/04/24
71;22.401.871;D007470;22401871/1;3.500;16/05/24
71;22.401.872;D007471;22401872/1;3.800;15/05/24
71;22.401.872;D009010;22401872/3;10.000;19/04/24
71;22.401.872;D008145;22401872/2;63.000;02/04/24
71;22.401.874;F001977;22401874/1;3.000;27/05/24
71;22.401.875;F002252;22401875/1;160;02/05/24
71;22.401.876;F001789;22401876/1;20.000;08/05/24
71;22.401.877;F003222;22401877/2;1;12/04/24
71;22.401.877;F003223;22401877/1;1;12/04/24
71;22.401.878;B005953;22401878/1;1;07/03/24
71;22.401.879;B006025;22401879/1;1;11/03/24
71;22.401.880;E004127;22401880/1;1.700;15/05/24
71;22.401.881;E001575;22401881/1;300;07/05/24
71;22.401.882;E003111;22401882/1;150;15/05/24
71;22.401.884;E003319;22401884/1;2.000;17/04/24
71;22.401.884;E003319;22401884/3;2.000;09/05/24
71;22.401.884;E004298;22401884/2;1.400;31/05/24
71;22.401.885;E001937;22401885/2;24.000;30/05/24
71;22.401.885;E000612;22401885/1;24.000;04/06/24
71;22.401.885;E002283;22401885/3;120.960;27/05/24
71;22.401.886;D011256;22401886/1;145.000;06/06/24
71;22.401.887;D011297;22401887/2;90.000;10/06/24
71;22.401.887;D011297;22401887/3;90.000;09/07/24
71;22.401.887;D011417;22401887/5;19.500;05/04/24
71;22.401.887;D011255;22401887/1;145.000;06/06/24
71;22.401.887;D011361;22401887/4;61.000;06/05/24
71;22.401.888;D011387;22401888/1;31.500;27/05/24
71;22.401.890;F002399;22401890/1;1;04/03/24
71;22.401.892;C003875;22401892/1;1;29/02/24
71;22.401.898;B006404;22401898/1;1;06/03/24
71;22.401.900;B006404;22401900/1;1;06/03/24
71;22.401.901;B006404;22401901/1;1;06/03/24
71;22.401.905;A003577;22401905/2;5.000;20/03/24
71;22.401.905;A003576;22401905/1;18.333;20/03/24
71;22.401.914;F002910;22401914/1;1;26/02/24
71;22.401.916;E002813;22401916/2;160;15/05/24
71;22.401.916;E002784;22401916/1;140;29/04/24
71;22.401.917;A007991;22401917/1;1;29/02/24
71;22.401.918;E004317;22401918/1;150.000;18/07/24
71;22.401.919;E004566;22401919/1;1.150;09/04/24
71;22.401.920;D006853;22401920/1;90;04/04/24
71;22.401.921;A004920;22401921/1;1;07/03/24
71;22.401.923;D011664;22401923/2;350;30/05/24
71;22.401.923;D011663;22401923/1;350;30/05/24
71;22.401.924;D009885;22401924/3;7.400;27/05/24
71;22.401.924;D011324;22401924/1;16.500;09/04/24
71;22.401.924;D011389;22401924/2;25.000;17/05/24
71;22.401.925;A007291;22401925/1;16.250;27/03/24
71;22.401.926;D002162;22401926/2;500;25/03/24
71;22.401.926;D002989;22401926/3;4.500;03/04/24
71;22.401.926;D001257;22401926/1;3.000;15/05/24
71;22.401.927;D003201;22401927/1;2.000;04/06/24
71;22.401.928;D003300;22401928/1;200.000;04/06/24
71;22.401.929;D006699;22401929/3;1.000;20/05/24
71;22.401.929;D003428;22401929/1;6.520;24/05/24
71;22.401.929;D003485;22401929/2;2.500;20/06/24
71;22.401.930;D008044;22401930/2;15.000;05/07/24
71;22.401.930;D009558;22401930/3;12.000;02/05/24
71;22.401.930;D009810;22401930/4;18.600;04/06/24
71;22.401.930;D006715;22401930/1;67.500;03/06/24
71;22.401.931;D008278;22401931/2;10.300;10/06/24
71;22.401.931;D008844;22401931/3;8.000;15/05/24
71;22.401.931;D009803;22401931/6;21.650;02/05/24
71;22.401.931;D006716;22401931/1;66.000;24/05/24
71;22.401.931;D008356;22401931/4;9.200;03/07/24
71;22.401.931;D009811;22401931/5;18.600;04/06/24
71;22.401.932;D008218;22401932/1;1.800;24/05/24
71;22.401.933;D008922;22401933/2;10.350;20/05/24
71;22.401.933;D008465;22401933/1;27.500;09/05/24
71;22.401.934;D008825;22401934/1;550;04/06/24
71;22.401.934;D008826;22401934/2;550;04/06/24
71;22.401.936;D009731;22401936/4;10.000;04/04/24
71;22.401.936;D009566;22401936/2;11.000;15/04/24
71;22.401.936;D009559;22401936/1;10.000;08/04/24
71;22.401.936;D008923;22401936/6;9.500;17/05/24
71;22.401.936;D009153;22401936/5;19.500;19/04/24
71;22.401.936;D009570;22401936/3;25.000;08/05/24
71;22.401.937;D009152;22401937/4;19.600;22/04/24
71;22.401.937;D009569;22401937/2;24.000;06/05/24
71;22.401.937;D009802;22401937/3;17.000;20/05/24
71;22.401.937;D006942;22401937/6;23.000;17/06/24
71;22.401.937;D009209;22401937/5;40.000;05/06/24
71;22.401.937;D006391;22401937/7;10.000;05/07/24
71;22.401.937;D009565;22401937/1;12.000;11/04/24
71;22.401.938;A002091;22401938/1;1;27/02/24
71;22.401.938;A002091;22401938/2;1;22/04/24
71;22.401.941;F000296;22401941/1;1.050;26/03/24
71;22.401.942;B004261;22401942/1;1;01/03/24
71;22.401.943;E002353;22401943/1;110.000;16/04/24
71;22.401.944;F002910;22401944/1;1;27/02/24
71;22.401.945;D009490;22401945/4;19.000;02/05/24
71;22.401.945;D009977;22401945/5;25.000;13/05/24
71;22.401.945;D006392;22401945/1;10.000;05/07/24
71;22.401.945;D009263;22401945/3;9.000;06/05/24
71;22.401.945;D008982;22401945/2;57.000;21/06/24
71;22.401.946;D009262;22401946/3;8.300;06/05/24
71;22.401.946;D009518;22401946/5;20.600;04/07/24
71;22.401.946;D009066;22401946/2;17.150;20/06/24
71;22.401.946;D009489;22401946/4;19.500;10/05/24
71;22.401.946;D009976;22401946/6;25.000;10/05/24
71;22.401.946;D008981;22401946/1;59.000;21/06/24
71;22.401.947;D009235;22401947/1;200.000;19/04/24
71;22.401.948;D009536;22401948/2;23.600;03/05/24
71;22.401.948;D009244;22401948/1;11.000;17/05/24
71;22.401.949;D009217;22401949/1;500;23/04/24
71;22.401.949;D011131;22401949/6;3.700;09/05/24
71;22.401.949;D007312;22401949/4;600;14/05/24
71;22.401.949;D006134;22401949/5;5.000;04/07/24
71;22.401.949;D007353;22401949/2;500;24/05/24
71;22.401.949;D009223;22401949/3;5.000;08/05/24
71;22.401.950;D010247;22401950/2;5.000;05/04/24
71;22.401.950;D010214;22401950/1;77.500;10/05/24
71;22.401.951;D005160;22401951/1;85.000;05/04/24
71;22.401.951;D010082;22401951/2;13.000;22/05/24
71;22.401.951;D008983;22401951/3;60.000;26/06/24
71;22.401.954;A006656;22401954/1;1;01/03/24
71;22.401.955;F000552;22401955/1;1;06/03/24
71;22.401.957;F000552;22401957/1;1;06/03/24
71;22.401.958;F001933;22401958/1;1;06/03/24
71;22.401.959;A007960;22401959/1;1;08/03/24
71;22.401.960;E002830;22401960/1;720;18/03/24
71;22.401.961;E003873;22401961/1;600;19/04/24
71;22.401.962;D010146;22401962/6;17.000;06/05/24
71;22.401.962;D010147;22401962/4;20.000;13/05/24
71;22.401.962;D009710;22401962/1;31.500;02/07/24
71;22.401.962;D010450;22401962/5;30.000;19/04/24
71;22.401.962;D010081;22401962/2;15.000;17/05/24
71;22.401.962;D010090;22401962/3;10.300;17/05/24
71;22.401.963;D010045;22401963/3;128.500;14/06/24
71;22.401.963;D010630;22401963/6;25.500;06/05/24
71;22.401.963;D010242;22401963/5;9.500;13/05/24
71;22.401.963;D010490;22401963/7;40.000;03/04/24
71;22.401.963;D010080;22401963/1;15.500;16/05/24
71;22.401.963;D010089;22401963/2;10.000;21/05/24
71;22.401.963;D010240;22401963/4;4.800;09/05/24
71;22.401.964;D010046;22401964/1;118.000;14/06/24
71;22.401.964;D010241;22401964/2;14.000;10/05/24
71;22.401.964;D010631;22401964/3;25.000;02/05/24
71;22.401.971;B005239;22401971/2;1;28/02/24
71;22.401.971;B005239;22401971/1;1;28/02/24
71;22.401.972;D005430;22401972/2;1.423,487;08/03/24
71;22.401.972;D005429;22401972/1;1.046,511;08/03/24
71;22.401.973;A004029;22401973/2;5.100;19/04/24
71;22.401.973;A004029;22401973/1;5.100;19/04/24
71;22.401.973;A004029;22401973/5;5.100;12/04/24
71;22.401.973;A004029;22401973/7;5.100;12/04/24
71;22.401.973;A004029;22401973/3;5.100;12/04/24
71;22.401.973;A004029;22401973/8;5.100;19/04/24
71;22.401.973;A004029;22401973/6;5.100;12/04/24
71;22.401.973;A004029;22401973/4;5.100;12/04/24
71;22.401.974;F002910;22401974/1;1;27/02/24
71;22.401.975;E003872;22401975/1;150;15/04/24
71;22.401.976;D010863;22401976/2;31.500;26/06/24
71;22.401.976;D010672;22401976/1;8.400;08/04/24
71;22.401.976;D011121;22401976/5;20.500;03/05/24
71;22.401.976;D010973;22401976/3;31.000;08/04/24
71;22.401.976;D011022;22401976/4;10.500;03/04/24
71;22.401.977;D010361;22401977/3;30.100;20/06/24
71;22.401.977;D010745;22401977/4;35.500;27/05/24
71;22.401.977;D010831;22401977/2;40.000;10/07/24
71;22.401.977;D010728;22401977/1;10.000;27/05/24
71;22.401.978;F002366;22401978/1;1;27/02/24
71;22.401.979;D010362;22401979/2;30.700;21/06/24
71;22.401.979;D010886;22401979/3;31.500;15/05/24
71;22.401.979;D011787;22401979/7;42.000;04/04/24
71;22.401.979;D010974;22401979/5;31.000;08/04/24
71;22.401.979;D010729;22401979/1;10.000;24/05/24
71;22.401.979;D011122;22401979/6;18.000;07/05/24
71;22.401.979;D010952;22401979/4;13.000;07/06/24
71;22.401.980;D011546;22401980/5;14.000;06/06/24
71;22.401.980;D011788;22401980/6;42.000;10/04/24
71;22.401.980;D011565;22401980/4;45.000;20/05/24
71;22.401.980;D011738;22401980/7;63.000;20/05/24
71;22.401.980;D011540;22401980/3;9.000;25/03/24
71;22.401.980;D010976;22401980/1;19.000;17/05/24
71;22.401.980;D011137;22401980/2;57.500;03/04/24
71;22.401.981;D011667;22401981/2;300.000;07/06/24
71;22.401.981;D011667;22401981/4;300.000;03/09/24
71;22.401.981;D011667;22401981/3;300.000;05/07/24
71;22.401.981;D011667;22401981/1;300.000;15/04/24
71;22.401.987;F000552;22401987/1;1;28/02/24
71;22.401.987;F001933;22401987/2;1;28/02/24
71;22.401.991;B002096;22401991/1;1.266,968;25/06/24
71;22.401.994;A005572;22401994/1;1;29/02/24
71;22.401.994;A006706;22401994/2;1;29/02/24
71;22.401.995;E003886;22401995/1;22.500;13/03/24
71;22.401.996;A007571;22401996/1;1;29/02/24
71;22.401.997;D011739;22401997/1;64.000;08/05/24
71;22.401.998;D011584;22401998/1;500;16/04/24
71;22.401.999;F001058;22401999/1;80;05/04/24
71;22.402.000;E002335;22402000/2;96.000;21/10/24
71;22.402.000;E002211;22402000/1;96.000;15/10/24
71;22.402.002;F000144;22402002/4;35;08/03/24
71;22.402.002;F000947;22402002/2;20;11/06/24
71;22.402.002;F000948;22402002/3;10;11/06/24
71;22.402.002;F001722;22402002/1;10;09/04/24
71;22.402.003;F001723;22402003/1;5;09/04/24
71;22.402.004;F001962;22402004/1;614,141;15/04/24
71;22.402.005;F001292;22402005/1;1;13/03/24
71;22.402.006;F002213;22402006/2;10;09/04/24
71;22.402.006;F001420;22402006/1;25;09/04/24
71;22.402.007;B005239;22402007/1;1;11/03/24
71;22.402.008;F001012;22402008/1;1;12/04/24
71;22.402.009;B005239;22402009/1;1;11/03/24
71;22.402.011;F003086;22402011/2;280;16/05/24
71;22.402.011;F000924;22402011/1;1.200;08/05/24
71;22.402.012;E001742;22402012/1;22.500;06/03/24
71;22.402.013;B006415;22402013/1;30.000;11/03/24
71;22.402.014;F000949;22402014/1;25;11/06/24
71;22.402.015;F000950;22402015/1;20;11/06/24
71;22.402.016;F003063;22402016/5;35;24/05/24
71;22.402.016;F003062;22402016/4;20;06/05/24
71;22.402.016;F003065;22402016/7;15;06/05/24
71;22.402.016;F001185;22402016/1;150;02/04/24
71;22.402.016;F003331;22402016/11;60;06/05/24
71;22.402.016;F003060;22402016/9;125;06/05/24
71;22.402.016;F003661;22402016/13;20;08/05/24
71;22.402.016;F003061;22402016/3;25;06/05/24
71;22.402.016;F003066;22402016/8;2;06/05/24
71;22.402.016;F003660;22402016/12;120;06/05/24
71;22.402.016;F003057;22402016/2;500;06/05/24
71;22.402.016;F003082;22402016/10;30;06/05/24
71;22.402.016;F003064;22402016/6;25;06/05/24
71;22.402.016;F003869;22402016/14;80;08/05/24
71;22.402.017;F003077;22402017/1;100;08/05/24
71;22.402.018;F003069;22402018/3;125;24/04/24
71;22.402.018;F002274;22402018/1;400;17/05/24
71;22.402.018;F003662;22402018/4;500;08/05/24
71;22.402.019;F002107;22402019/1;2;10/06/24
71;22.402.021;F003515;22402021/1;315;09/04/24
71;22.402.024;F003744;22402024/1;1.000;23/04/24
71;22.402.025;F003822;22402025/1;7;15/05/24
71;22.402.026;F003113;22402026/1;3.000;19/04/24
71;22.402.027;E003185;22402027/1;16.800;15/04/24
71;22.402.028;F000256;22402028/1;25;08/04/24
71;22.402.029;F002764;22402029/1;200;08/03/24
71;22.402.030;F000214;22402030/1;320;08/04/24
71;22.402.030;F001042;22402030/2;320;11/04/24
71;22.402.031;B005028;22402031/1;1.266,968;02/09/24
71;22.402.032;F001186;22402032/1;20;02/04/24
71;22.402.032;F001187;22402032/2;100;02/04/24
71;22.402.033;A006656;22402033/1;1;04/03/24
71;22.402.034;A008063;22402034/1;1;04/03/24
71;22.402.035;B006355;22402035/1;1;04/03/24
71;22.402.036;F002050;22402036/2;80;17/05/24
71;22.402.036;F001696;22402036/1;12;17/05/24
71;22.402.037;A005998;22402037/1;1;04/03/24
71;22.402.038;F002578;22402038/1;200;11/06/24
71;22.402.039;B004133;22402039/1;1;04/03/24
71;22.402.040;B005439;22402040/1;1;04/03/24
71;22.402.041;A007456;22402041/1;1;04/03/24
71;22.402.044;A007456;22402044/1;1;04/03/24
71;22.402.046;A008053;22402046/1;30.000;15/03/24
71;22.402.047;A008053;22402047/2;30.000;13/05/24
71;22.402.047;A008053;22402047/1;30.000;17/05/24
71;22.402.047;A008053;22402047/4;30.000;08/04/24
71;22.402.048;A006851;22402048/1;10.000;19/03/24
71;22.402.049;E002297;22402049/2;249.600;20/05/24
71;22.402.049;E002254;22402049/1;80.640;15/05/24
71;22.402.050;E003240;22402050/1;30.000;29/04/24
71;22.402.050;E003241;22402050/2;30.000;29/04/24
71;22.402.051;A006379;22402051/1;20.000;05/03/24
71;22.402.051;A006379;22402051/2;20.000;05/03/24
71;22.402.056;F003474;22402056/1;20;28/03/24
71;22.402.058;D009358;22402058/1;19.500;10/05/24
71;22.402.058;D009357;22402058/2;18.300;21/05/24
71;22.402.058;D010449;22402058/3;30.005;29/04/24
71;22.402.059;D005238;22402059/2;11.350;13/05/24
71;22.402.059;D011840;22402059/3;11.350;13/05/24
71;22.402.059;D005134;22402059/1;13.400;19/03/24
71;22.402.059;D009683;22402059/4;28.000;22/04/24
71;22.402.061;E002170;22402061/1;40.320;14/05/24
71;22.402.061;E002171;22402061/2;42.300;14/05/24
71;22.402.062;E001511;22402062/1;48.000;03/04/24
71;22.402.063;D011841;22402063/1;11.350;02/05/24
71;22.402.063;D009686;22402063/4;28.500;19/04/24
71;22.402.063;D005240;22402063/2;9.600;02/05/24
71;22.402.067;D011868;22402067/1;27.300;15/03/24
71;22.402.069;D011015;22402069/4;5.250;02/05/24
71;22.402.069;D009832;22402069/1;156.000;11/06/24
71;22.402.069;D011103;22402069/2;5.250;31/05/24
71;22.402.069;D011107;22402069/3;5.250;02/05/24
71;22.402.070;D009833;22402070/1;206.000;21/05/24
71;22.402.070;D010703;22402070/4;10.000;17/06/24
71;22.402.070;D008145;22402070/3;28.000;15/05/24
71;22.402.070;D011671;22402070/5;32.340;02/08/24
71;22.402.070;D011349;22402070/2;25.000;24/04/24
71;22.402.071;E004046;22402071/2;180;15/05/24
71;22.402.071;E003915;22402071/1;250;15/05/24
71;22.402.072;E003590;22402072/1;3.000;15/05/24
71;22.402.074;E004139;22402074/1;600;04/06/24
71;22.402.076;A002067;22402076/1;15.000;18/03/24
71;22.402.076;A002067;22402076/2;15.000;18/03/24
71;22.402.077;D011123;22402077/1;5.250;16/05/24
71;22.402.077;D011374;22402077/2;5.250;16/05/24
71;22.402.078;D003619;22402078/1;500;15/03/24
71;22.402.080;D011732;22402080/4;127.000;02/08/24
71;22.402.080;D011670;22402080/3;32.340;02/08/24
71;22.402.080;D011348;22402080/1;27.000;22/04/24
71;22.402.081;C004802;22402081/1;1;05/03/24
71;22.402.082;B006119;22402082/1;1;05/03/24
71;22.402.083;B004103;22402083/1;1;05/03/24
71;22.402.084;A006656;22402084/1;1;05/03/24
71;22.402.086;D011733;22402086/2;133.000;07/08/24
71;22.402.086;D011350;22402086/1;262.000;22/04/24
71;22.402.088;A007456;22402088/1;1;05/03/24
71;22.402.089;A007456;22402089/1;1;05/03/24
71;22.402.092;D008673;22402092/4;5.000;04/06/24
71;22.402.092;D005201;22402092/3;2.000;17/06/24
71;22.402.092;D002114;22402092/2;1.000;10/06/24
71;22.402.092;D000335;22402092/1;30.000;30/05/24
71;22.402.093;D010702;22402093/2;10.000;17/06/24
71;22.402.093;D008146;22402093/1;29.500;16/05/24
71;22.402.095;C004421;22402095/1;1;18/03/24
71;22.402.096;F001406;22402096/1;1;14/03/24
71;22.402.097;D011850;22402097/4;9.450;02/08/24
71;22.402.097;D011844;22402097/3;8.000;02/08/24
71;22.402.097;D011829;22402097/1;8.000;02/08/24
71;22.402.097;D011832;22402097/2;5.250;02/08/24
71;22.402.098;D011834;22402098/2;5.250;02/08/24
71;22.402.098;D011830;22402098/1;8.000;02/08/24
71;22.402.099;C002040;22402099/1;1;06/03/24
71;22.402.100;A005998;22402100/1;1;06/03/24
71;22.402.101;D010493;22402101/1;38.500;05/07/24
71;22.402.101;D011795;22402101/2;12.300;16/07/24
71;22.402.102;D010494;22402102/1;38.500;05/07/24
71;22.402.102;D011796;22402102/2;12.300;16/07/24
71;22.402.104;D010206;22402104/1;50.000;04/03/24
71;22.402.105;F003223;22402105/1;1;29/02/24
71;22.402.106;F001760;22402106/1;0,6;29/02/24
71;22.402.107;F000198;22402107/1;1.000;26/03/24
71;22.402.111;F002911;22402111/1;1;01/03/24
71;22.402.112;F003223;22402112/1;1;01/03/24
71;22.402.114;F002134;22402114/1;128;04/03/24
71;22.402.115;D011831;22402115/1;8.000;02/08/24
71;22.402.115;D011847;22402115/3;8.000;02/08/24
71;22.402.115;D011833;22402115/2;5.250;02/08/24
71;22.402.115;D011852;22402115/4;9.500;02/08/24
71;22.402.116;D011672;22402116/2;34.000;02/08/24
71;22.402.116;D011797;22402116/1;12.500;05/07/24
71;22.402.119;C004802;22402119/1;1;06/03/24
71;22.402.121;F002761;22402121/2;14.000;20/05/24
71;22.402.121;F000120;22402121/1;7.000;20/05/24
71;22.402.122;F000815;22402122/1;500;10/05/24
71;22.402.123;F001091;22402123/1;2;02/04/24
71;22.402.124;F001283;22402124/1;25;12/04/24
71;22.402.125;F000139;22402125/1;100;19/04/24
71;22.402.126;F003441;22402126/2;520;17/05/24
71;22.402.126;F002163;22402126/1;1.000;10/05/24
71;22.402.127;F000760;22402127/2;40;08/05/24
71;22.402.127;F002375;22402127/1;10;08/05/24
71;22.402.128;F002398;22402128/1;10;07/05/24
71;22.402.130;B004133;22402130/1;1;06/03/24
71;22.402.131;F002712;22402131/1;44;10/05/24
71;22.402.132;F003074;22402132/1;2;03/05/24
71;22.402.133;F001563;22402133/1;3.200;06/05/24
71;22.402.134;B004572;22402134/1;1;06/03/24
71;22.402.135;A007456;22402135/1;1;06/03/24
71;22.402.136;F002619;22402136/1;1;11/03/24
71;22.402.138;D006006;22402138/1;270;06/03/24
71;22.402.140;D010893;22402140/1;2.100;24/05/24
71;22.402.142;E004113;22402142/1;10.000;25/07/24
71;22.402.143;E003970;22402143/2;900;03/07/24
71;22.402.143;E004131;22402143/1;450;08/04/24
71;22.402.144;E004288;22402144/1;1.400;04/07/24
71;22.402.145;D010086;22402145/3;49.000;16/04/24
71;22.402.145;D010963;22402145/1;21.000;04/07/24
71;22.402.146;D010105;22402146/3;48.500;19/04/24
71;22.402.146;D010059;22402146/2;61.800;03/07/24
71;22.402.146;D010964;22402146/1;21.000;04/07/24
71;22.402.147;E002269;22402147/1;10.080;30/05/24
71;22.402.148;E000093;22402148/1;3.000;23/05/24
71;22.402.148;E000242;22402148/2;1.000;23/05/24
71;22.402.152;F001032;22402152/1;50;20/03/24
71;22.402.153;F003453;22402153/1;3;08/04/24
71;22.402.154;F000097;22402154/1;1.000;22/05/24
71;22.402.155;F003057;22402155/6;400;20/05/24
71;22.402.155;F003062;22402155/8;25;06/05/24
71;22.402.155;F003063;22402155/9;40;24/05/24
71;22.402.155;F003331;22402155/4;60;06/05/24
71;22.402.155;F003065;22402155/11;15;20/05/24
71;22.402.155;F000740;22402155/12;175;20/05/24
71;22.402.155;F001257;22402155/1;25;15/04/24
71;22.402.155;F003660;22402155/2;200;06/05/24
71;22.402.155;F003066;22402155/5;4;20/05/24
71;22.402.155;F003064;22402155/10;30;06/05/24
71;22.402.155;F003061;22402155/7;50;20/05/24
71;22.402.155;F003869;22402155/3;120;06/05/24
71;22.402.156;F001789;22402156/1;20.000;16/05/24
71;22.402.157;F002029;22402157/1;5.800;24/05/24
71;22.402.158;F003113;22402158/1;5.000;10/05/24
71;22.402.159;F003077;22402159/1;100;08/05/24
71;22.402.160;F003081;22402160/1;420;17/05/24
71;22.402.161;F003089;22402161/2;240;16/05/24
71;22.402.161;F003086;22402161/1;320;13/06/24
71;22.402.162;F003328;22402162/3;1;04/04/24
71;22.402.162;F003223;22402162/1;1;31/05/24
71;22.402.162;F003231;22402162/2;25;31/05/24
71;22.402.164;D010098;22402164/1;1.000;04/04/24
71;22.402.169;F003090;22402169/1;50;24/04/24
71;22.402.170;F000873;22402170/1;20;05/04/24
71;22.402.171;F000010;22402171/1;200;09/05/24
71;22.402.183;D010058;22402183/1;61.800;03/07/24
71;22.402.187;A007959;22402187/1;30.000;25/03/24
71;22.402.187;A007958;22402187/2;8.000;15/03/24
71;22.402.189;A005063;22402189/3;5.100;16/04/24
71;22.402.189;A005063;22402189/2;5.100;16/04/24
71;22.402.189;A005063;22402189/7;5.100;23/04/24
71;22.402.189;A005063;22402189/1;5.100;16/04/24
71;22.402.189;A005063;22402189/6;5.100;23/04/24
71;22.402.189;A005063;22402189/4;5.100;16/04/24
71;22.402.189;A005063;22402189/5;5.100;23/04/24
71;22.402.189;A005063;22402189/8;5.100;10/05/24
71;22.402.190;F003110;22402190/1;1;12/03/24
71;22.402.191;F003110;22402191/1;1;12/03/24
71;22.402.192;F003331;22402192/1;1;12/03/24
71;22.402.193;C003838;22402193/1;1;07/03/24
71;22.402.195;A007456;22402195/1;1;07/03/24
71;22.402.196;A007456;22402196/1;1;07/03/24
71;22.402.197;A007456;22402197/1;1;07/03/24
71;22.402.198;B006462;22402198/1;1;07/03/24
71;22.402.199;A006656;22402199/1;1;07/03/24
